"customer_id","store_id","first_name","last_name","email","address_id","activebool","create_date","last_update","active","address_id","address","address2","district","city_id","postal_code","phone","last_update","city","country"
234,1,Claudia,Fuller,claudia.fuller@sakilacustomer.org,238,true,2006-02-14,2013-05-26 14:49:45.738,1,238,"346 Skikda Parkway","",Hawalli,233,"90628","630424482919",2006-02-15 09:45:30.000,Jalib al-Shuyukh,Kuwait
235,1,Jackie,Lynch,jackie.lynch@sakilacustomer.org,239,true,2006-02-14,2013-05-26 14:49:45.738,1,239,"98 Stara Zagora Boulevard","",Valle,96,"76448","610173756082",2006-02-15 09:45:30.000,Buenaventura,Colombia
236,1,Marcia,Dean,marcia.dean@sakilacustomer.org,240,true,2006-02-14,2013-05-26 14:49:45.738,1,240,"1479 Rustenburg Boulevard","",Southern Tagalog,527,"18727","727785483194",2006-02-15 09:45:30.000,Tanza,Philippines
237,1,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,241,true,2006-02-14,2013-05-26 14:49:45.738,1,241,"647 A Corua (La Corua) Street","",Chollanam,357,"36971","792557457753",2006-02-15 09:45:30.000,Naju,South Korea
238,1,Nellie,Garrett,nellie.garrett@sakilacustomer.org,242,true,2006-02-14,2013-05-26 14:49:45.738,1,242,"1964 Gijn Manor","",Karnataka,473,"14408","918119601885",2006-02-15 09:45:30.000,Shimoga,India
239,2,Minnie,Romero,minnie.romero@sakilacustomer.org,243,true,2006-02-14,2013-05-26 14:49:45.738,1,243,"47 Syktyvkar Lane","",West Java,118,"22236","63937119031",2006-02-15 09:45:30.000,Ciomas,Indonesia
240,1,Marlene,Welch,marlene.welch@sakilacustomer.org,244,true,2006-02-14,2013-05-26 14:49:45.738,1,244,"1148 Saarbrcken Parkway","",Fukushima,226,"1921","137773001988",2006-02-15 09:45:30.000,Iwaki,Japan
241,2,Heidi,Larson,heidi.larson@sakilacustomer.org,245,true,2006-02-14,2013-05-26 14:49:45.738,0,245,"1103 Bilbays Parkway","",Hubei,578,"87660","279979529227",2006-02-15 09:45:30.000,Xiangfan,China
242,1,Glenda,Frazier,glenda.frazier@sakilacustomer.org,246,true,2006-02-14,2013-05-26 14:49:45.738,1,246,"1246 Boksburg Parkway","",Hebei,422,"28349","890283544295",2006-02-15 09:45:30.000,Qinhuangdao,China
243,1,Lydia,Burke,lydia.burke@sakilacustomer.org,247,true,2006-02-14,2013-05-26 14:49:45.738,1,247,"1483 Pathankot Street","",Tucumn,454,"37288","686015532180",2006-02-15 09:45:30.000,San Miguel de Tucumn,Argentina
244,2,Viola,Hanson,viola.hanson@sakilacustomer.org,248,true,2006-02-14,2013-05-26 14:49:45.738,1,248,"582 Papeete Loop","",Central Visayas,294,"27722","569868543137",2006-02-15 09:45:30.000,Lapu-Lapu,Philippines
245,1,Courtney,Day,courtney.day@sakilacustomer.org,249,true,2006-02-14,2013-05-26 14:49:45.738,1,249,"300 Junan Street","",Kyonggi,553,"81314","890289150158",2006-02-15 09:45:30.000,Uijongbu,South Korea
246,1,Marian,Mendoza,marian.mendoza@sakilacustomer.org,250,true,2006-02-14,2013-05-26 14:49:45.738,1,250,"829 Grand Prairie Way","",Paran,328,"6461","741070712873",2006-02-15 09:45:30.000,Maring,Brazil
247,1,Stella,Moreno,stella.moreno@sakilacustomer.org,251,true,2006-02-14,2013-05-26 14:49:45.738,1,251,"1473 Changhwa Parkway","",Mxico,124,"75933","266798132374",2006-02-15 09:45:30.000,Coacalco de Berriozbal,Mexico
248,1,Caroline,Bowman,caroline.bowman@sakilacustomer.org,252,true,2006-02-14,2013-05-26 14:49:45.738,1,252,"1309 Weifang Street","",Florida,520,"57338","435785045362",2006-02-15 09:45:30.000,Tallahassee,United States
249,2,Dora,Medina,dora.medina@sakilacustomer.org,253,true,2006-02-14,2013-05-26 14:49:45.738,1,253,"1760 Oshawa Manor","",Tianjin,535,"38140","56257502250",2006-02-15 09:45:30.000,Tianjin,China
250,2,Jo,Fowler,jo.fowler@sakilacustomer.org,254,true,2006-02-14,2013-05-26 14:49:45.738,1,254,"786 Stara Zagora Way","",Oyo & Osun,390,"98332","716256596301",2006-02-15 09:45:30.000,Oyo,Nigeria
251,2,Vickie,Brewer,vickie.brewer@sakilacustomer.org,255,true,2006-02-14,2013-05-26 14:49:45.738,1,255,"1966 Tonghae Street","",Anhalt Sachsen,198,"36481","567359279425",2006-02-15 09:45:30.000,Halle/Saale,Germany
252,2,Mattie,Hoffman,mattie.hoffman@sakilacustomer.org,256,true,2006-02-14,2013-05-26 14:49:45.738,1,256,"1497 Yuzhou Drive","",England,312,"3433","246810237916",2006-02-15 09:45:30.000,London,United Kingdom
253,1,Terry,Carlson,terry.carlson@sakilacustomer.org,258,true,2006-02-14,2013-05-26 14:49:45.738,1,258,"752 Ondo Loop","",Miyazaki,338,"32474","134673576619",2006-02-15 09:45:30.000,Miyakonojo,Japan
254,2,Maxine,Silva,maxine.silva@sakilacustomer.org,259,true,2006-02-14,2013-05-26 14:49:45.738,1,259,"1338 Zalantun Lane","",Minas Gerais,413,"45403","840522972766",2006-02-15 09:45:30.000,Poos de Caldas,Brazil
255,2,Irma,Pearson,irma.pearson@sakilacustomer.org,260,true,2006-02-14,2013-05-26 14:49:45.738,1,260,"127 Iwakuni Boulevard","",Central Luzon,192,"20777","987442542471",2006-02-15 09:45:30.000,Hagonoy,Philippines
256,2,Mabel,Holland,mabel.holland@sakilacustomer.org,261,true,2006-02-14,2013-05-26 14:49:45.738,1,261,"51 Laredo Avenue","",Sagaing,342,"68146","884536620568",2006-02-15 09:45:30.000,Monywa,Myanmar
257,2,Marsha,Douglas,marsha.douglas@sakilacustomer.org,262,true,2006-02-14,2013-05-26 14:49:45.738,1,262,"771 Yaound Manor","",Sofala,64,"86768","245477603573",2006-02-15 09:45:30.000,Beira,Mozambique
258,1,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,263,true,2006-02-14,2013-05-26 14:49:45.738,1,263,"532 Toulon Street","",Santiago,460,"69517","46871694740",2006-02-15 09:45:30.000,Santiago de los Caballeros,Dominican Republic
259,2,Lena,Jensen,lena.jensen@sakilacustomer.org,264,true,2006-02-14,2013-05-26 14:49:45.738,1,264,"1027 Banjul Place","",West Bengali,197,"50390","538241037443",2006-02-15 09:45:30.000,Halisahar,India
260,1,Christy,Vargas,christy.vargas@sakilacustomer.org,265,true,2006-02-14,2013-05-26 14:49:45.738,1,265,"1158 Mandi Bahauddin Parkway","",Shanxi,136,"98484","276555730211",2006-02-15 09:45:30.000,Datong,China
261,1,Deanna,Byrd,deanna.byrd@sakilacustomer.org,266,true,2006-02-14,2013-05-26 14:49:45.738,1,266,"862 Xintai Lane","",Cagayan Valley,548,"30065","265153400632",2006-02-15 09:45:30.000,Tuguegarao,Philippines
262,2,Patsy,Davidson,patsy.davidson@sakilacustomer.org,267,true,2006-02-14,2013-05-26 14:49:45.738,1,267,"816 Cayenne Parkway","",Manab,414,"93629","282874611748",2006-02-15 09:45:30.000,Portoviejo,Ecuador
263,1,Hilda,Hopkins,hilda.hopkins@sakilacustomer.org,268,true,2006-02-14,2013-05-26 14:49:45.738,1,268,"1831 Nam Dinh Loop","",National Capital Reg,323,"51990","322888976727",2006-02-15 09:45:30.000,Mandaluyong,Philippines
264,1,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,269,true,2006-02-14,2013-05-26 14:49:45.738,1,269,"446 Kirovo-Tepetsk Lane","",Osaka,203,"19428","303967439816",2006-02-15 09:45:30.000,Higashiosaka,Japan
265,2,Jennie,Terry,jennie.terry@sakilacustomer.org,270,true,2006-02-14,2013-05-26 14:49:45.738,1,270,"682 Halisahar Place","",Severn Morava,378,"20536","475553436330",2006-02-15 09:45:30.000,Olomouc,Czech Republic
266,2,Nora,Herrera,nora.herrera@sakilacustomer.org,271,true,2006-02-14,2013-05-26 14:49:45.738,1,271,"1587 Loja Manor","",Salzburg,447,"5410","621625204422",2006-02-15 09:45:30.000,Salzburg,Austria
267,1,Margie,Wade,margie.wade@sakilacustomer.org,272,true,2006-02-14,2013-05-26 14:49:45.738,1,272,"1762 Paarl Parkway","",Hunan,298,"53928","192459639410",2006-02-15 09:45:30.000,Lengshuijiang,China
268,1,Nina,Soto,nina.soto@sakilacustomer.org,273,true,2006-02-14,2013-05-26 14:49:45.738,1,273,"1519 Ilorin Place","",Kerala,395,"49298","357445645426",2006-02-15 09:45:30.000,Palghat (Palakkad),India
269,1,Cassandra,Walters,cassandra.walters@sakilacustomer.org,274,true,2006-02-14,2013-05-26 14:49:45.738,1,274,"920 Kumbakonam Loop","",California,446,"75090","685010736240",2006-02-15 09:45:30.000,Salinas,United States
270,1,Leah,Curtis,leah.curtis@sakilacustomer.org,275,true,2006-02-14,2013-05-26 14:49:45.738,1,275,"906 Goinia Way","",Wielkopolskie,255,"83565","701767622697",2006-02-15 09:45:30.000,Kalisz,Poland
271,1,Penny,Neal,penny.neal@sakilacustomer.org,276,true,2006-02-14,2013-05-26 14:49:45.738,0,276,"1675 Xiangfan Manor","",Tamil Nadu,283,"11763","271149517630",2006-02-15 09:45:30.000,Kumbakonam,India
272,1,Kay,Caldwell,kay.caldwell@sakilacustomer.org,277,true,2006-02-14,2013-05-26 14:49:45.738,1,277,"85 San Felipe de Puerto Plata Drive","",Shandong,584,"46063","170739645687",2006-02-15 09:45:30.000,Yantai,China
273,2,Priscilla,Lowe,priscilla.lowe@sakilacustomer.org,278,true,2006-02-14,2013-05-26 14:49:45.738,1,278,"144 South Hill Loop","",Guanajuato,445,"2012","45387294817",2006-02-15 09:45:30.000,Salamanca,Mexico
274,1,Naomi,Jennings,naomi.jennings@sakilacustomer.org,279,true,2006-02-14,2013-05-26 14:49:45.738,1,279,"1884 Shikarpur Avenue","",Haryana,263,"85548","959949395183",2006-02-15 09:45:30.000,Karnal,India
275,2,Carole,Barnett,carole.barnett@sakilacustomer.org,280,true,2006-02-14,2013-05-26 14:49:45.738,1,280,"1980 Kamjanets-Podilskyi Street","",Illinois,404,"89502","874337098891",2006-02-15 09:45:30.000,Peoria,United States
276,1,Brandy,Graves,brandy.graves@sakilacustomer.org,281,true,2006-02-14,2013-05-26 14:49:45.738,1,281,"1944 Bamenda Way","",Michigan,573,"24645","75975221996",2006-02-15 09:45:30.000,Warren,United States
277,2,Olga,Jimenez,olga.jimenez@sakilacustomer.org,282,true,2006-02-14,2013-05-26 14:49:45.738,1,282,"556 Baybay Manor","",Oyo & Osun,374,"55802","363982224739",2006-02-15 09:45:30.000,Ogbomosho,Nigeria
278,2,Billie,Horton,billie.horton@sakilacustomer.org,283,true,2006-02-14,2013-05-26 14:49:45.738,1,283,"457 Tongliao Loop","",Bursa,222,"56254","880756161823",2006-02-15 09:45:30.000,Inegl,Turkey
279,2,Dianne,Shelton,dianne.shelton@sakilacustomer.org,284,true,2006-02-14,2013-05-26 14:49:45.738,1,284,"600 Bradford Street","",East Azerbaidzan,514,"96204","117592274996",2006-02-15 09:45:30.000,Tabriz,Iran
280,2,Tracey,Barrett,tracey.barrett@sakilacustomer.org,285,true,2006-02-14,2013-05-26 14:49:45.738,1,285,"1006 Santa Brbara dOeste Manor","",Ondo & Ekiti,389,"36229","85059738746",2006-02-15 09:45:30.000,Owo,Nigeria
281,2,Leona,Obrien,leona.obrien@sakilacustomer.org,286,true,2006-02-14,2013-05-26 14:49:45.738,1,286,"1308 Sumy Loop","",Fujian,175,"30657","583021225407",2006-02-15 09:45:30.000,Fuzhou,China
282,2,Jenny,Castro,jenny.castro@sakilacustomer.org,287,true,2006-02-14,2013-05-26 14:49:45.738,1,287,"1405 Chisinau Place","",Ponce,411,"8160","62781725285",2006-02-15 09:45:30.000,Ponce,Puerto Rico
283,1,Felicia,Sutton,felicia.sutton@sakilacustomer.org,288,true,2006-02-14,2013-05-26 14:49:45.738,1,288,"226 Halifax Street","",Xinxiang,277,"58492","790651020929",2006-02-15 09:45:30.000,Korla,China
284,1,Sonia,Gregory,sonia.gregory@sakilacustomer.org,289,true,2006-02-14,2013-05-26 14:49:45.738,1,289,"1279 Udine Parkway","",Edo & Delta,69,"75860","195003555232",2006-02-15 09:45:30.000,Benin City,Nigeria
285,1,Miriam,Mckinney,miriam.mckinney@sakilacustomer.org,290,true,2006-02-14,2013-05-26 14:49:45.738,1,290,"1336 Benin City Drive","",Shiga,386,"46044","341242939532",2006-02-15 09:45:30.000,Otsu,Japan
286,1,Velma,Lucas,velma.lucas@sakilacustomer.org,291,true,2006-02-14,2013-05-26 14:49:45.738,1,291,"1155 Liaocheng Place","",Oyo & Osun,152,"22650","558236142492",2006-02-15 09:45:30.000,Effon-Alaiye,Nigeria
287,2,Becky,Miles,becky.miles@sakilacustomer.org,292,true,2006-02-14,2013-05-26 14:49:45.738,1,292,"1993 Tabuk Lane","",Tamil Nadu,522,"64221","648482415405",2006-02-15 09:45:30.000,Tambaram,India
288,1,Bobbie,Craig,bobbie.craig@sakilacustomer.org,293,true,2006-02-14,2013-05-26 14:49:45.738,1,293,"86 Higashiosaka Lane","",Guanajuato,563,"33768","957128697225",2006-02-15 09:45:30.000,Valle de Santiago,Mexico
289,1,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,294,true,2006-02-14,2013-05-26 14:49:45.738,1,294,"1912 Allende Manor","",Kowloon and New Kowl,279,"58124","172262454487",2006-02-15 09:45:30.000,Kowloon and New Kowloon,Hong Kong
290,1,Kristina,Chambers,kristina.chambers@sakilacustomer.org,295,true,2006-02-14,2013-05-26 14:49:45.738,1,295,"544 Tarsus Boulevard","",Gurico,562,"53145","892523334",2006-02-15 09:45:30.000,Valle de la Pascua,Venezuela
291,1,Toni,Holt,toni.holt@sakilacustomer.org,296,true,2006-02-14,2013-05-26 14:49:45.738,1,296,"1936 Cuman Avenue","",Virginia,433,"61195","976798660411",2006-02-15 09:45:30.000,Roanoke,United States
292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,297,true,2006-02-14,2013-05-26 14:49:45.738,1,297,"1192 Tongliao Street","",Sharja,470,"19065","350970907017",2006-02-15 09:45:30.000,Sharja,United Arab Emirates
293,2,Mae,Fletcher,mae.fletcher@sakilacustomer.org,298,true,2006-02-14,2013-05-26 14:49:45.738,1,298,"44 Najafabad Way","",Baskimaa,146,"61391","96604821070",2006-02-15 09:45:30.000,Donostia-San Sebastin,Spain
294,2,Shelly,Watts,shelly.watts@sakilacustomer.org,299,true,2006-02-14,2013-05-26 14:49:45.738,1,299,"32 Pudukkottai Lane","",Ohio,140,"38834","967274728547",2006-02-15 09:45:30.000,Dayton,United States
295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,300,true,2006-02-14,2013-05-26 14:49:45.738,1,300,"661 Chisinau Lane","",Pietari,274,"8856","816436065431",2006-02-15 09:45:30.000,Kolpino,Russian Federation
296,2,Ramona,Hale,ramona.hale@sakilacustomer.org,301,true,2006-02-14,2013-05-26 14:49:45.738,1,301,"951 Stara Zagora Manor","",Punjab,400,"98573","429925609431",2006-02-15 09:45:30.000,Patiala,India
297,1,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,302,true,2006-02-14,2013-05-26 14:49:45.738,1,302,"922 Vila Velha Loop","",Maharashtra,9,"4085","510737228015",2006-02-15 09:45:30.000,Ahmadnagar,India
298,1,Erika,Pena,erika.pena@sakilacustomer.org,303,true,2006-02-14,2013-05-26 14:49:45.738,1,303,"898 Jining Lane","",Pohjois-Pohjanmaa,387,"40070","161643343536",2006-02-15 09:45:30.000,Oulu,Finland
299,2,James,Gannon,james.gannon@sakilacustomer.org,304,true,2006-02-14,2013-05-26 14:49:45.738,1,304,"1635 Kuwana Boulevard","",Hiroshima,205,"52137","710603868323",2006-02-15 09:45:30.000,Hiroshima,Japan
300,1,John,Farnsworth,john.farnsworth@sakilacustomer.org,305,true,2006-02-14,2013-05-26 14:49:45.738,1,305,"41 El Alto Parkway","",Maharashtra,398,"56883","51917807050",2006-02-15 09:45:30.000,Parbhani,India
301,2,Robert,Baughman,robert.baughman@sakilacustomer.org,306,true,2006-02-14,2013-05-26 14:49:45.738,1,306,"1883 Maikop Lane","",Kaliningrad,254,"68469","96110042435",2006-02-15 09:45:30.000,Kaliningrad,Russian Federation
302,1,Michael,Silverman,michael.silverman@sakilacustomer.org,307,true,2006-02-14,2013-05-26 14:49:45.738,1,307,"1908 Gaziantep Place","",Liaoning,536,"58979","108053751300",2006-02-15 09:45:30.000,Tiefa,China
303,2,William,Satterfield,william.satterfield@sakilacustomer.org,308,true,2006-02-14,2013-05-26 14:49:45.738,1,308,"687 Alessandria Parkway","",Sanaa,455,"57587","407218522294",2006-02-15 09:45:30.000,Sanaa,Yemen
304,2,David,Royal,david.royal@sakilacustomer.org,309,true,2006-02-14,2013-05-26 14:49:45.738,1,309,"827 Yuncheng Drive","",Callao,99,"79047","504434452842",2006-02-15 09:45:30.000,Callao,Peru
305,1,Richard,Mccrary,richard.mccrary@sakilacustomer.org,310,true,2006-02-14,2013-05-26 14:49:45.738,1,310,"913 Coacalco de Berriozbal Loop","",Texas,33,"42141","262088367001",2006-02-15 09:45:30.000,Arlington,United States
306,1,Charles,Kowalski,charles.kowalski@sakilacustomer.org,311,true,2006-02-14,2013-05-26 14:49:45.738,1,311,"715 So Bernardo do Campo Lane","",Kedah,507,"84804","181179321332",2006-02-15 09:45:30.000,Sungai Petani,Malaysia
307,2,Joseph,Joy,joseph.joy@sakilacustomer.org,312,true,2006-02-14,2013-05-26 14:49:45.738,1,312,"1354 Siegen Street","",Rio de Janeiro,25,"80184","573441801529",2006-02-15 09:45:30.000,Angra dos Reis,Brazil
308,1,Thomas,Grigsby,thomas.grigsby@sakilacustomer.org,313,true,2006-02-14,2013-05-26 14:49:45.738,1,313,"1191 Sungai Petani Boulevard","",Missouri,262,"9668","983259819766",2006-02-15 09:45:30.000,Kansas City,United States
309,1,Christopher,Greco,christopher.greco@sakilacustomer.org,314,true,2006-02-14,2013-05-26 14:49:45.738,1,314,"1224 Huejutla de Reyes Boulevard","",Lombardia,91,"70923","806016930576",2006-02-15 09:45:30.000,Brescia,Italy
310,2,Daniel,Cabral,daniel.cabral@sakilacustomer.org,315,true,2006-02-14,2013-05-26 14:49:45.738,1,315,"543 Bergamo Avenue","",Minas Gerais,215,"59686","103602195112",2006-02-15 09:45:30.000,Ibirit,Brazil
311,2,Paul,Trout,paul.trout@sakilacustomer.org,316,true,2006-02-14,2013-05-26 14:49:45.738,1,316,"746 Joliet Lane","",Kursk,286,"94878","688485191923",2006-02-15 09:45:30.000,Kursk,Russian Federation
312,2,Mark,Rinehart,mark.rinehart@sakilacustomer.org,317,true,2006-02-14,2013-05-26 14:49:45.738,1,317,"780 Kimberley Way","",Tabuk,515,"17032","824396883951",2006-02-15 09:45:30.000,Tabuk,Saudi Arabia
313,2,Donald,Mahon,donald.mahon@sakilacustomer.org,318,true,2006-02-14,2013-05-26 14:49:45.738,1,318,"1774 Yaound Place","",Hubei,166,"91400","613124286867",2006-02-15 09:45:30.000,Ezhou,China
314,1,George,Linton,george.linton@sakilacustomer.org,319,true,2006-02-14,2013-05-26 14:49:45.738,1,319,"1957 Yantai Lane","",So Paulo,490,"59255","704948322302",2006-02-15 09:45:30.000,Sorocaba,Brazil
315,2,Kenneth,Gooden,kenneth.gooden@sakilacustomer.org,320,true,2006-02-14,2013-05-26 14:49:45.738,0,320,"1542 Lubumbashi Boulevard","",Tel Aviv,57,"62472","508800331065",2006-02-15 09:45:30.000,Bat Yam,Israel
316,1,Steven,Curley,steven.curley@sakilacustomer.org,321,true,2006-02-14,2013-05-26 14:49:45.738,1,321,"651 Pathankot Loop","",Maharashtra,336,"59811","139378397418",2006-02-15 09:45:30.000,Miraj,India
317,2,Edward,Baugh,edward.baugh@sakilacustomer.org,322,true,2006-02-14,2013-05-26 14:49:45.738,1,322,"1359 Zhoushan Parkway","",Streymoyar,545,"29763","46568045367",2006-02-15 09:45:30.000,Trshavn,Faroe Islands
318,1,Brian,Wyman,brian.wyman@sakilacustomer.org,323,true,2006-02-14,2013-05-26 14:49:45.738,1,323,"1769 Iwaki Lane","",Kujawsko-Pomorskie,97,"25787","556100547674",2006-02-15 09:45:30.000,Bydgoszcz,Poland
319,2,Ronald,Weiner,ronald.weiner@sakilacustomer.org,324,true,2006-02-14,2013-05-26 14:49:45.738,1,324,"1145 Vilnius Manor","",Mxico,451,"73170","674805712553",2006-02-15 09:45:30.000,San Felipe del Progreso,Mexico
320,2,Anthony,Schwab,anthony.schwab@sakilacustomer.org,325,true,2006-02-14,2013-05-26 14:49:45.738,1,325,"1892 Nabereznyje Telny Lane","",Tutuila,516,"28396","478229987054",2006-02-15 09:45:30.000,Tafuna,American Samoa
321,1,Kevin,Schuler,kevin.schuler@sakilacustomer.org,326,true,2006-02-14,2013-05-26 14:49:45.738,1,326,"470 Boksburg Street","",Central,81,"97960","908029859266",2006-02-15 09:45:30.000,Birgunj,Nepal
322,1,Jason,Morrissey,jason.morrissey@sakilacustomer.org,327,true,2006-02-14,2013-05-26 14:49:45.738,1,327,"1427 A Corua (La Corua) Place","",Buenos Aires,45,"85799","972574862516",2006-02-15 09:45:30.000,Baha Blanca,Argentina
323,2,Matthew,Mahan,matthew.mahan@sakilacustomer.org,328,true,2006-02-14,2013-05-26 14:49:45.738,1,328,"479 San Felipe del Progreso Avenue","",Morelos,130,"54949","869051782691",2006-02-15 09:45:30.000,Cuautla,Mexico
324,2,Gary,Coy,gary.coy@sakilacustomer.org,329,true,2006-02-14,2013-05-26 14:49:45.738,1,329,"867 Benin City Avenue","",Henan,591,"78543","168884817145",2006-02-15 09:45:30.000,Yuzhou,China
325,1,Timothy,Bunn,timothy.bunn@sakilacustomer.org,330,true,2006-02-14,2013-05-26 14:49:45.738,1,330,"981 Kumbakonam Place","",Distrito Federal,89,"87611","829116184079",2006-02-15 09:45:30.000,Braslia,Brazil
326,1,Jose,Andrew,jose.andrew@sakilacustomer.org,331,true,2006-02-14,2013-05-26 14:49:45.738,1,331,"1016 Iwakuni Street","",St George,269,"49833","961370847344",2006-02-15 09:45:30.000,Kingstown,Saint Vincent and the Grenadines
327,2,Larry,Thrasher,larry.thrasher@sakilacustomer.org,332,true,2006-02-14,2013-05-26 14:49:45.738,1,332,"663 Baha Blanca Parkway","",Adana,5,"33463","834418779292",2006-02-15 09:45:30.000,Adana,Turkey
328,2,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,333,true,2006-02-14,2013-05-26 14:49:45.738,1,333,"1860 Taguig Loop","",West Java,119,"59550","38158430589",2006-02-15 09:45:30.000,Ciparay,Indonesia
329,2,Frank,Waggoner,frank.waggoner@sakilacustomer.org,334,true,2006-02-14,2013-05-26 14:49:45.738,1,334,"1816 Bydgoszcz Loop","",Dhaka,234,"64308","965273813662",2006-02-15 09:45:30.000,Jamalpur,Bangladesh
330,1,Scott,Shelley,scott.shelley@sakilacustomer.org,335,true,2006-02-14,2013-05-26 14:49:45.738,1,335,"587 Benguela Manor","",Illinois,42,"91590","165450987037",2006-02-15 09:45:30.000,Aurora,United States
331,1,Eric,Robert,eric.robert@sakilacustomer.org,336,true,2006-02-14,2013-05-26 14:49:45.738,1,336,"430 Kumbakonam Drive","",Santa F,457,"28814","105470691550",2006-02-15 09:45:30.000,Santa F,Argentina
332,1,Stephen,Qualls,stephen.qualls@sakilacustomer.org,337,true,2006-02-14,2013-05-26 14:49:45.738,1,337,"1838 Tabriz Lane","",Dhaka,143,"1195","38988715447",2006-02-15 09:45:30.000,Dhaka,Bangladesh
333,2,Andrew,Purdy,andrew.purdy@sakilacustomer.org,338,true,2006-02-14,2013-05-26 14:49:45.738,1,338,"431 Szkesfehrvr Avenue","",Baki,48,"57828","119501405123",2006-02-15 09:45:30.000,Baku,Azerbaijan
334,2,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,339,true,2006-02-14,2013-05-26 14:49:45.738,1,339,"503 Sogamoso Loop","",Sumqayit,505,"49812","834626715837",2006-02-15 09:45:30.000,Sumqayit,Azerbaijan
335,1,Gregory,Mauldin,gregory.mauldin@sakilacustomer.org,340,true,2006-02-14,2013-05-26 14:49:45.738,1,340,"507 Smolensk Loop","",Sousse,492,"22971","80303246192",2006-02-15 09:45:30.000,Sousse,Tunisia
336,1,Joshua,Mark,joshua.mark@sakilacustomer.org,341,true,2006-02-14,2013-05-26 14:49:45.738,1,341,"1920 Weifang Avenue","",Uttar Pradesh,427,"15643","869507847714",2006-02-15 09:45:30.000,Rampur,India
337,1,Jerry,Jordon,jerry.jordon@sakilacustomer.org,342,true,2006-02-14,2013-05-26 14:49:45.738,1,342,"124 al-Manama Way","",Hiroshima,382,"52368","647899404952",2006-02-15 09:45:30.000,Onomichi,Japan
338,1,Dennis,Gilman,dennis.gilman@sakilacustomer.org,343,true,2006-02-14,2013-05-26 14:49:45.738,1,343,"1443 Mardan Street","",Western Cape,392,"31483","231383037471",2006-02-15 09:45:30.000,Paarl,South Africa
339,2,Walter,Perryman,walter.perryman@sakilacustomer.org,344,true,2006-02-14,2013-05-26 14:49:45.738,1,344,"1909 Benguela Lane","",Henan,581,"19913","624138001031",2006-02-15 09:45:30.000,Xinxiang,China
340,1,Patrick,Newsom,patrick.newsom@sakilacustomer.org,345,true,2006-02-14,2013-05-26 14:49:45.738,1,345,"68 Ponce Parkway","",Hanoi,201,"85926","870635127812",2006-02-15 09:45:30.000,Hanoi,Vietnam
341,1,Peter,Menard,peter.menard@sakilacustomer.org,346,true,2006-02-14,2013-05-26 14:49:45.738,1,346,"1217 Konotop Avenue","",Gelderland,151,"504","718917251754",2006-02-15 09:45:30.000,Ede,Netherlands
342,1,Harold,Martino,harold.martino@sakilacustomer.org,347,true,2006-02-14,2013-05-26 14:49:45.738,1,347,"1293 Nam Dinh Way","",Roraima,84,"71583","697656479977",2006-02-15 09:45:30.000,Boa Vista,Brazil
343,1,Douglas,Graf,douglas.graf@sakilacustomer.org,348,true,2006-02-14,2013-05-26 14:49:45.738,1,348,"785 Vaduz Street","",Baja California,335,"36170","895616862749",2006-02-15 09:45:30.000,Mexicali,Mexico
344,1,Henry,Billingsley,henry.billingsley@sakilacustomer.org,349,true,2006-02-14,2013-05-26 14:49:45.738,1,349,"1516 Escobar Drive","",Tongatapu,370,"46069","64536069371",2006-02-15 09:45:30.000,Nukualofa,Tonga
345,1,Carl,Artis,carl.artis@sakilacustomer.org,350,true,2006-02-14,2013-05-26 14:49:45.738,1,350,"1628 Nagareyama Lane","",Central,453,"60079","20064292617",2006-02-15 09:45:30.000,San Lorenzo,Paraguay
346,1,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,351,true,2006-02-14,2013-05-26 14:49:45.738,1,351,"1157 Nyeri Loop","",Adygea,320,"56380","262744791493",2006-02-15 09:45:30.000,Maikop,Russian Federation
347,2,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,352,true,2006-02-14,2013-05-26 14:49:45.738,1,352,"1673 Tangail Drive","",Daugavpils,137,"26857","627924259271",2006-02-15 09:45:30.000,Daugavpils,Latvia
348,2,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,353,true,2006-02-14,2013-05-26 14:49:45.738,1,353,"381 Kabul Way","",Taipei,209,"87272","55477302294",2006-02-15 09:45:30.000,Hsichuh,Taiwan
349,2,Joe,Gilliland,joe.gilliland@sakilacustomer.org,354,true,2006-02-14,2013-05-26 14:49:45.738,1,354,"953 Hodeida Street","",Southern Tagalog,221,"18841","53912826864",2006-02-15 09:45:30.000,Imus,Philippines
350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,true,2006-02-14,2013-05-26 14:49:45.738,1,355,"469 Nakhon Sawan Street","",Tuvassia,531,"58866","689199636560",2006-02-15 09:45:30.000,Teboksary,Russian Federation
